0x0080 128  €
0x0081 129  �
0x2E91 11921 CJK_RADICAL_LAME_FOUR ⺑
0x2E92 11922 CJK_RADICAL_SNAKE ⺒
0x2E93 11923 CJK_RADICAL_THREAD ⺓
0x2E94 11924 CJK_RADICAL_SNOUT_ONE ⺔
0x2E95 11925 CJK_RADICAL_SNOUT_TWO ⺕
0x2E96 11926 CJK_RADICAL_HEART_ONE ⺖
0x2E97 11927 CJK_RADICAL_HEART_TWO ⺗
0x2E98 11928 CJK_RADICAL_HAND ⺘
0x2E99 11929 CJK_RADICAL_RAP ⺙
0x2E9B 11931 CJK_RADICAL_CHOKE ⺛
0x2E9C 11932 CJK_RADICAL_SUN ⺜
0x2E9D 11933 CJK_RADICAL_MOON ⺝
0x2E9E 11934 CJK_RADICAL_DEATH ⺞
0x2E9F 11935 CJK_RADICAL_MOTHER ⺟
0x2EA0 11936 CJK_RADICAL_CIVILIAN ⺠
0x2EA1 11937 CJK_RADICAL_WATER_ONE ⺡
0x2EA2 11938 CJK_RADICAL_WATER_TWO ⺢
0x2EA3 11939 CJK_RADICAL_FIRE ⺣
0x2EA4 11940 CJK_RADICAL_PAW_ONE ⺤
0x2EA5 11941 CJK_RADICAL_PAW_TWO ⺥
0x2EA6 11942 CJK_RADICAL_SIMPLIFIED_HALF_TREE_TRUNK ⺦
0x2EA7 11943 CJK_RADICAL_COW ⺧
0x2EA8 11944 CJK_RADICAL_DOG ⺨
0x2EA9 11945 CJK_RADICAL_JADE ⺩
0x2EAA 11946 CJK_RADICAL_BOLT_OF_CLOTH ⺪
0x2EAB 11947 CJK_RADICAL_EYE ⺫
0x2EAC 11948 CJK_RADICAL_SPIRIT_ONE ⺬
0x2EAD 11949 CJK_RADICAL_SPIRIT_TWO ⺭
0x2EAE 11950 CJK_RADICAL_BAMBOO ⺮
0x2EAF 11951 CJK_RADICAL_SILK ⺯
0x2EB0 11952 CJK_RADICAL_C-SIMPLIFIED_SILK ⺰
0x2EB1 11953 CJK_RADICAL_NET_ONE ⺱
0x2EB2 11954 CJK_RADICAL_NET_TWO ⺲
0x2EB3 11955 CJK_RADICAL_NET_THREE ⺳
0x2EB4 11956 CJK_RADICAL_NET_FOUR ⺴
0x2EB5 11957 CJK_RADICAL_MESH ⺵
0x2EB6 11958 CJK_RADICAL_SHEEP ⺶
0x2EB7 11959 CJK_RADICAL_RAM ⺷
0x2EB8 11960 CJK_RADICAL_EWE ⺸
0x2EB9 11961 CJK_RADICAL_OLD ⺹
0x2EBA 11962 CJK_RADICAL_BRUSH_ONE ⺺
0x2EBB 11963 CJK_RADICAL_BRUSH_TWO ⺻
0x2EBC 11964 CJK_RADICAL_MEAT ⺼
0x2EBD 11965 CJK_RADICAL_MORTAR ⺽
0x2EBE 11966 CJK_RADICAL_GRASS_ONE ⺾
0x2EBF 11967 CJK_RADICAL_GRASS_TWO ⺿
0x2EC0 11968 CJK_RADICAL_GRASS_THREE ⻀
0x2EC1 11969 CJK_RADICAL_TIGER ⻁
0x2EC2 11970 CJK_RADICAL_CLOTHES ⻂
0x2EC3 11971 CJK_RADICAL_WEST_ONE ⻃
0x2EC4 11972 CJK_RADICAL_WEST_TWO ⻄
0x2EC5 11973 CJK_RADICAL_C-SIMPLIFIED_SEE ⻅
0x2EC6 11974 CJK_RADICAL_SIMPLIFIED_HORN ⻆
0x2EC7 11975 CJK_RADICAL_HORN ⻇
0x2EC8 11976 CJK_RADICAL_C-SIMPLIFIED_SPEECH ⻈
0x2EC9 11977 CJK_RADICAL_C-SIMPLIFIED_SHELL ⻉
0x2ECA 11978 CJK_RADICAL_FOOT ⻊
0x2ECB 11979 CJK_RADICAL_C-SIMPLIFIED_CART ⻋
0x2ECC 11980 CJK_RADICAL_SIMPLIFIED_WALK ⻌
0x2ECD 11981 CJK_RADICAL_WALK_ONE ⻍
0x2ECE 11982 CJK_RADICAL_WALK_TWO ⻎
0x2ECF 11983 CJK_RADICAL_CITY ⻏
0x2ED0 11984 CJK_RADICAL_C-SIMPLIFIED_GOLD ⻐
0x2ED1 11985 CJK_RADICAL_LONG_ONE ⻑
0x2ED2 11986 CJK_RADICAL_LONG_TWO ⻒
0x2ED3 11987 CJK_RADICAL_C-SIMPLIFIED_LONG ⻓
0x2ED4 11988 CJK_RADICAL_C-SIMPLIFIED_GATE ⻔
0x2ED5 11989 CJK_RADICAL_MOUND_ONE ⻕
0x2ED6 11990 CJK_RADICAL_MOUND_TWO ⻖
0x2ED7 11991 CJK_RADICAL_RAIN ⻗
0x2ED8 11992 CJK_RADICAL_BLUE ⻘
0x2ED9 11993 CJK_RADICAL_C-SIMPLIFIED_TANNED_LEATHER ⻙
0x2EDA 11994 CJK_RADICAL_C-SIMPLIFIED_LEAF ⻚
0x2EDB 11995 CJK_RADICAL_C-SIMPLIFIED_WIND ⻛
0x2EDC 11996 CJK_RADICAL_C-SIMPLIFIED_FLY ⻜
0x2EDD 11997 CJK_RADICAL_EAT_ONE ⻝
0x2EDE 11998 CJK_RADICAL_EAT_TWO ⻞
0x2EDF 11999 CJK_RADICAL_EAT_THREE ⻟
0x2EE0 12000 CJK_RADICAL_C-SIMPLIFIED_EAT ⻠
0x2EE1 12001 CJK_RADICAL_HEAD ⻡
0x2EE2 12002 CJK_RADICAL_C-SIMPLIFIED_HORSE ⻢
0x2EE3 12003 CJK_RADICAL_BONE ⻣
0x2EE4 12004 CJK_RADICAL_GHOST ⻤
0x2EE5 12005 CJK_RADICAL_C-SIMPLIFIED_FISH ⻥
0x2EE6 12006 CJK_RADICAL_C-SIMPLIFIED_BIRD ⻦
0x2EE7 12007 CJK_RADICAL_C-SIMPLIFIED_SALT ⻧
0x2EE8 12008 CJK_RADICAL_SIMPLIFIED_WHEAT ⻨
0x2EE9 12009 CJK_RADICAL_SIMPLIFIED_YELLOW ⻩
0x2EEA 12010 CJK_RADICAL_C-SIMPLIFIED_FROG ⻪
0x2EEB 12011 CJK_RADICAL_J-SIMPLIFIED_EVEN ⻫
0x2EEC 12012 CJK_RADICAL_C-SIMPLIFIED_EVEN ⻬
0x2EED 12013 CJK_RADICAL_J-SIMPLIFIED_TOOTH ⻭
0x2EEE 12014 CJK_RADICAL_C-SIMPLIFIED_TOOTH ⻮
0x2EEF 12015 CJK_RADICAL_J-SIMPLIFIED_DRAGON ⻯
0x2EF0 12016 CJK_RADICAL_C-SIMPLIFIED_DRAGON ⻰
0x2EF1 12017 CJK_RADICAL_TURTLE ⻱
0x2EF2 12018 CJK_RADICAL_J-SIMPLIFIED_TURTLE ⻲
0x2EF3 12019 CJK_RADICAL_C-SIMPLIFIED_TURTLE ⻳
0x2F00 12032 KANGXI_RADICAL_ONE ⼀
0x2F01 12033 KANGXI_RADICAL_LINE ⼁
0x2F02 12034 KANGXI_RADICAL_DOT ⼂
0x2F03 12035 KANGXI_RADICAL_SLASH ⼃
0x2F04 12036 KANGXI_RADICAL_SECOND ⼄
0x2F05 12037 KANGXI_RADICAL_HOOK ⼅
0x2F06 12038 KANGXI_RADICAL_TWO ⼆
0x2F07 12039 KANGXI_RADICAL_LID ⼇
0x2F08 12040 KANGXI_RADICAL_MAN ⼈
0x2F09 12041 KANGXI_RADICAL_LEGS ⼉
0x2F0A 12042 KANGXI_RADICAL_ENTER ⼊
0x2F0B 12043 KANGXI_RADICAL_EIGHT ⼋
0x2F0C 12044 KANGXI_RADICAL_DOWN_BOX ⼌
0x2F0D 12045 KANGXI_RADICAL_COVER ⼍
0x2F0E 12046 KANGXI_RADICAL_ICE ⼎
0x2F0F 12047 KANGXI_RADICAL_TABLE ⼏
0x2F10 12048 KANGXI_RADICAL_OPEN_BOX ⼐
0x2F11 12049 KANGXI_RADICAL_KNIFE ⼑
0x2F12 12050 KANGXI_RADICAL_POWER ⼒
0x2F13 12051 KANGXI_RADICAL_WRAP ⼓
0x2F14 12052 KANGXI_RADICAL_SPOON ⼔
0x2F15 12053 KANGXI_RADICAL_RIGHT_OPEN_BOX ⼕
0x2F16 12054 KANGXI_RADICAL_HIDING_ENCLOSURE ⼖
0x2F17 12055 KANGXI_RADICAL_TEN ⼗
0x2F18 12056 KANGXI_RADICAL_DIVINATION ⼘
0x2F19 12057 KANGXI_RADICAL_SEAL ⼙
0x2F1A 12058 KANGXI_RADICAL_CLIFF ⼚
0x2F1B 12059 KANGXI_RADICAL_PRIVATE ⼛
0x2F1C 12060 KANGXI_RADICAL_AGAIN ⼜
0x2F1D 12061 KANGXI_RADICAL_MOUTH ⼝
0x2F1E 12062 KANGXI_RADICAL_ENCLOSURE ⼞
0x2F1F 12063 KANGXI_RADICAL_EARTH ⼟
0x2F20 12064 KANGXI_RADICAL_SCHOLAR ⼠
0x2F21 12065 KANGXI_RADICAL_GO ⼡
0x2F22 12066 KANGXI_RADICAL_GO_SLOWLY ⼢
0x2F23 12067 KANGXI_RADICAL_EVENING ⼣
0x2F24 12068 KANGXI_RADICAL_BIG ⼤
0x2F25 12069 KANGXI_RADICAL_WOMAN ⼥
0x2F26 12070 KANGXI_RADICAL_CHILD ⼦
0x2F27 12071 KANGXI_RADICAL_ROOF ⼧
0x2F28 12072 KANGXI_RADICAL_INCH ⼨
0x2F29 12073 KANGXI_RADICAL_SMALL ⼩
0x2F2A 12074 KANGXI_RADICAL_LAME ⼪
0x2F2B 12075 KANGXI_RADICAL_CORPSE ⼫
0x2F2C 12076 KANGXI_RADICAL_SPROUT ⼬
0x2F2D 12077 KANGXI_RADICAL_MOUNTAIN ⼭
0x2F2E 12078 KANGXI_RADICAL_RIVER ⼮
0x2F2F 12079 KANGXI_RADICAL_WORK ⼯
0x2F30 12080 KANGXI_RADICAL_ONESELF ⼰
0x2F31 12081 KANGXI_RADICAL_TURBAN ⼱
0x2F32 12082 KANGXI_RADICAL_DRY ⼲
0x2F33 12083 KANGXI_RADICAL_SHORT_THREAD ⼳
0x2F34 12084 KANGXI_RADICAL_DOTTED_CLIFF ⼴
0x2F35 12085 KANGXI_RADICAL_LONG_STRIDE ⼵
0x2F36 12086 KANGXI_RADICAL_TWO_HANDS ⼶
0x2F37 12087 KANGXI_RADICAL_SHOOT ⼷
0x2F38 12088 KANGXI_RADICAL_BOW ⼸
0x2F39 12089 KANGXI_RADICAL_SNOUT ⼹
0x2F3A 12090 KANGXI_RADICAL_BRISTLE ⼺
0x2F3B 12091 KANGXI_RADICAL_STEP ⼻
0x2F3C 12092 KANGXI_RADICAL_HEART ⼼
0x2F3D 12093 KANGXI_RADICAL_HALBERD ⼽
0x2F3E 12094 KANGXI_RADICAL_DOOR ⼾
0x2F3F 12095 KANGXI_RADICAL_HAND ⼿
0x2F40 12096 KANGXI_RADICAL_BRANCH ⽀
0x2F41 12097 KANGXI_RADICAL_RAP ⽁
0x2F42 12098 KANGXI_RADICAL_SCRIPT ⽂
0x2F43 12099 KANGXI_RADICAL_DIPPER ⽃
0x2F44 12100 KANGXI_RADICAL_AXE ⽄
0x2F45 12101 KANGXI_RADICAL_SQUARE ⽅
0x2F46 12102 KANGXI_RADICAL_NOT ⽆
0x2F47 12103 KANGXI_RADICAL_SUN ⽇
0x2F48 12104 KANGXI_RADICAL_SAY ⽈
0x2F49 12105 KANGXI_RADICAL_MOON ⽉
0x2F4A 12106 KANGXI_RADICAL_TREE ⽊
0x2F4B 12107 KANGXI_RADICAL_LACK ⽋
0x2F4C 12108 KANGXI_RADICAL_STOP ⽌
0x2F4D 12109 KANGXI_RADICAL_DEATH ⽍
0x2F4E 12110 KANGXI_RADICAL_WEAPON ⽎
0x2F4F 12111 KANGXI_RADICAL_DO_NOT ⽏
0x2F50 12112 KANGXI_RADICAL_COMPARE ⽐
0x2F51 12113 KANGXI_RADICAL_FUR ⽑
0x2F52 12114 KANGXI_RADICAL_CLAN ⽒
0x2F53 12115 KANGXI_RADICAL_STEAM ⽓
0x2F54 12116 KANGXI_RADICAL_WATER ⽔
0x2F55 12117 KANGXI_RADICAL_FIRE ⽕
0x2F56 12118 KANGXI_RADICAL_CLAW ⽖
0x2F57 12119 KANGXI_RADICAL_FATHER ⽗
0x2F58 12120 KANGXI_RADICAL_DOUBLE_X ⽘
0x2F59 12121 KANGXI_RADICAL_HALF_TREE_TRUNK ⽙
0x2F5A 12122 KANGXI_RADICAL_SLICE ⽚
0x2F5B 12123 KANGXI_RADICAL_FANG ⽛
0x2F5C 12124 KANGXI_RADICAL_COW ⽜
0x2F5D 12125 KANGXI_RADICAL_DOG ⽝
0x2F5E 12126 KANGXI_RADICAL_PROFOUND ⽞
0x2F5F 12127 KANGXI_RADICAL_JADE ⽟
0x2F60 12128 KANGXI_RADICAL_MELON ⽠
0x2F61 12129 KANGXI_RADICAL_TILE ⽡
0x2F62 12130 KANGXI_RADICAL_SWEET ⽢
0x2F63 12131 KANGXI_RADICAL_LIFE ⽣
0x2F64 12132 KANGXI_RADICAL_USE ⽤
0x2F65 12133 KANGXI_RADICAL_FIELD ⽥
0x2F66 12134 KANGXI_RADICAL_BOLT_OF_CLOTH ⽦
0x2F67 12135 KANGXI_RADICAL_SICKNESS ⽧
0x2F68 12136 KANGXI_RADICAL_DOTTED_TENT ⽨
0x2F69 12137 KANGXI_RADICAL_WHITE ⽩
0x2F6A 12138 KANGXI_RADICAL_SKIN ⽪
0x2F6B 12139 KANGXI_RADICAL_DISH ⽫
0x2F6C 12140 KANGXI_RADICAL_EYE ⽬
0x2F6D 12141 KANGXI_RADICAL_SPEAR ⽭
0x2F6E 12142 KANGXI_RADICAL_ARROW ⽮
0x2F6F 12143 KANGXI_RADICAL_STONE ⽯
0x2F70 12144 KANGXI_RADICAL_SPIRIT ⽰
0x2F71 12145 KANGXI_RADICAL_TRACK ⽱
0x2F72 12146 KANGXI_RADICAL_GRAIN ⽲
0x2F73 12147 KANGXI_RADICAL_CAVE ⽳
0x2F74 12148 KANGXI_RADICAL_STAND ⽴
0x2F75 12149 KANGXI_RADICAL_BAMBOO ⽵
0x2F76 12150 KANGXI_RADICAL_RICE ⽶
0x2F77 12151 KANGXI_RADICAL_SILK ⽷
0x2F78 12152 KANGXI_RADICAL_JAR ⽸
0x2F79 12153 KANGXI_RADICAL_NET ⽹
0x2F7A 12154 KANGXI_RADICAL_SHEEP ⽺
0x2F7B 12155 KANGXI_RADICAL_FEATHER ⽻
0x2F7C 12156 KANGXI_RADICAL_OLD ⽼
0x2F7D 12157 KANGXI_RADICAL_AND ⽽
0x2F7E 12158 KANGXI_RADICAL_PLOW ⽾
0x2F7F 12159 KANGXI_RADICAL_EAR ⽿
0x2F80 12160 KANGXI_RADICAL_BRUSH ⾀
0x2F81 12161 KANGXI_RADICAL_MEAT ⾁
0x2F82 12162 KANGXI_RADICAL_MINISTER ⾂
0x2F83 12163 KANGXI_RADICAL_SELF ⾃
0x2F84 12164 KANGXI_RADICAL_ARRIVE ⾄
0x2F85 12165 KANGXI_RADICAL_MORTAR ⾅
0x2F86 12166 KANGXI_RADICAL_TONGUE ⾆
0x2F87 12167 KANGXI_RADICAL_OPPOSE ⾇
0x2F88 12168 KANGXI_RADICAL_BOAT ⾈
0x2F89 12169 KANGXI_RADICAL_STOPPING ⾉
0x2F8A 12170 KANGXI_RADICAL_COLOR ⾊
0x2F8B 12171 KANGXI_RADICAL_GRASS ⾋
0x2F8C 12172 KANGXI_RADICAL_TIGER ⾌
0x2F8D 12173 KANGXI_RADICAL_INSECT ⾍
0x2F8E 12174 KANGXI_RADICAL_BLOOD ⾎
0x2F8F 12175 KANGXI_RADICAL_WALK_ENCLOSURE ⾏
0x2F90 12176 KANGXI_RADICAL_CLOTHES ⾐
0x2F91 12177 KANGXI_RADICAL_WEST ⾑
0x2F92 12178 KANGXI_RADICAL_SEE ⾒
0x2F93 12179 KANGXI_RADICAL_HORN ⾓
0x2F94 12180 KANGXI_RADICAL_SPEECH ⾔
0x2F95 12181 KANGXI_RADICAL_VALLEY ⾕
0x2F96 12182 KANGXI_RADICAL_BEAN ⾖
0x2F97 12183 KANGXI_RADICAL_PIG ⾗
0x2F98 12184 KANGXI_RADICAL_BADGER ⾘
0x2F99 12185 KANGXI_RADICAL_SHELL ⾙
0x2F9A 12186 KANGXI_RADICAL_RED ⾚
0x2F9B 12187 KANGXI_RADICAL_RUN ⾛
0x2F9C 12188 KANGXI_RADICAL_FOOT ⾜
0x2F9D 12189 KANGXI_RADICAL_BODY ⾝
0x2F9E 12190 KANGXI_RADICAL_CART ⾞
0x2F9F 12191 KANGXI_RADICAL_BITTER ⾟
0x2FA0 12192 KANGXI_RADICAL_MORNING ⾠
0x2FA1 12193 KANGXI_RADICAL_WALK ⾡
0x2FA2 12194 KANGXI_RADICAL_CITY ⾢
0x2FA3 12195 KANGXI_RADICAL_WINE ⾣
0x2FA4 12196 KANGXI_RADICAL_DISTINGUISH ⾤
0x2FA5 12197 KANGXI_RADICAL_VILLAGE ⾥
0x2FA6 12198 KANGXI_RADICAL_GOLD ⾦
0x2FA7 12199 KANGXI_RADICAL_LONG ⾧
0x2FA8 12200 KANGXI_RADICAL_GATE ⾨
0x2FA9 12201 KANGXI_RADICAL_MOUND ⾩
0x2FAA 12202 KANGXI_RADICAL_SLAVE ⾪
0x2FAB 12203 KANGXI_RADICAL_SHORT_TAILED_BIRD ⾫
0x2FAC 12204 KANGXI_RADICAL_RAIN ⾬
0x2FAD 12205 KANGXI_RADICAL_BLUE ⾭
0x2FAE 12206 KANGXI_RADICAL_WRONG ⾮
0x2FAF 12207 KANGXI_RADICAL_FACE ⾯
0x2FB0 12208 KANGXI_RADICAL_LEATHER ⾰
0x2FB1 12209 KANGXI_RADICAL_TANNED_LEATHER ⾱
0x2FB2 12210 KANGXI_RADICAL_LEEK ⾲
0x2FB3 12211 KANGXI_RADICAL_SOUND ⾳
0x2FB4 12212 KANGXI_RADICAL_LEAF ⾴
0x2FB5 12213 KANGXI_RADICAL_WIND ⾵
0x2FB6 12214 KANGXI_RADICAL_FLY ⾶
0x2FB7 12215 KANGXI_RADICAL_EAT ⾷
0x2FB8 12216 KANGXI_RADICAL_HEAD ⾸
0x2FB9 12217 KANGXI_RADICAL_FRAGRANT ⾹
0x2FBA 12218 KANGXI_RADICAL_HORSE ⾺
0x2FBB 12219 KANGXI_RADICAL_BONE ⾻
0x2FBC 12220 KANGXI_RADICAL_TALL ⾼
0x2FBD 12221 KANGXI_RADICAL_HAIR ⾽
0x2FBE 12222 KANGXI_RADICAL_FIGHT ⾾
0x2FBF 12223 KANGXI_RADICAL_SACRIFICIAL_WINE ⾿
0x2FC0 12224 KANGXI_RADICAL_CAULDRON ⿀
0x2FC1 12225 KANGXI_RADICAL_GHOST ⿁
0x2FC2 12226 KANGXI_RADICAL_FISH ⿂
0x2FC3 12227 KANGXI_RADICAL_BIRD ⿃
0x2FC4 12228 KANGXI_RADICAL_SALT ⿄
0x2FC5 12229 KANGXI_RADICAL_DEER ⿅
0x2FC6 12230 KANGXI_RADICAL_WHEAT ⿆
0x2FC7 12231 KANGXI_RADICAL_HEMP ⿇
0x2FC8 12232 KANGXI_RADICAL_YELLOW ⿈
0x2FC9 12233 KANGXI_RADICAL_MILLET ⿉
0x2FCA 12234 KANGXI_RADICAL_BLACK ⿊
0x2FCB 12235 KANGXI_RADICAL_EMBROIDERY ⿋
0x2FCC 12236 KANGXI_RADICAL_FROG ⿌
0x2FCD 12237 KANGXI_RADICAL_TRIPOD ⿍
0x2FCE 12238 KANGXI_RADICAL_DRUM ⿎
0x2FCF 12239 KANGXI_RADICAL_RAT ⿏
0x2FD0 12240 KANGXI_RADICAL_NOSE ⿐
0x2FD1 12241 KANGXI_RADICAL_EVEN ⿑
0x2FD2 12242 KANGXI_RADICAL_TOOTH ⿒
0x2FD3 12243 KANGXI_RADICAL_DRAGON ⿓
0x2FD4 12244 KANGXI_RADICAL_TURTLE ⿔
0x2FD5 12245 KANGXI_RADICAL_FLUTE ⿕
0x2FF0 12272 IDEOGRAPHIC_DESCRIPTION_CHARACTER_LEFT_TO_RIGHT ⿰
0x2FF1 12273 IDEOGRAPHIC_DESCRIPTION_CHARACTER_ABOVE_TO_BELOW ⿱
0x2FF2 12274 IDEOGRAPHIC_DESCRIPTION_CHARACTER_LEFT_TO_MIDDLE_AND_RIGHT ⿲
0x2FF3 12275 IDEOGRAPHIC_DESCRIPTION_CHARACTER_ABOVE_TO_MIDDLE_AND_BELOW ⿳
0x2FF4 12276 IDEOGRAPHIC_DESCRIPTION_CHARACTER_FULL_SURROUND ⿴
0x2FF5 12277 IDEOGRAPHIC_DESCRIPTION_CHARACTER_SURROUND_FROM_ABOVE ⿵
0x2FF6 12278 IDEOGRAPHIC_DESCRIPTION_CHARACTER_SURROUND_FROM_BELOW ⿶
0x2FF7 12279 IDEOGRAPHIC_DESCRIPTION_CHARACTER_SURROUND_FROM_LEFT ⿷
0x2FF8 12280 IDEOGRAPHIC_DESCRIPTION_CHARACTER_SURROUND_FROM_UPPER_LEFT ⿸
0x2FF9 12281 IDEOGRAPHIC_DESCRIPTION_CHARACTER_SURROUND_FROM_UPPER_RIGHT ⿹
0x2FFA 12282 IDEOGRAPHIC_DESCRIPTION_CHARACTER_SURROUND_FROM_LOWER_LEFT ⿺
0x2FFB 12283 IDEOGRAPHIC_DESCRIPTION_CHARACTER_OVERLAID ⿻
0x3000 12288 IDEOGRAPHIC_SPACE 　
0x3001 12289 IDEOGRAPHIC_COMMA 、
0x3002 12290 IDEOGRAPHIC_FULL_STOP 。
0x3003 12291 DITTO_MARK 〃
0x3004 12292 JAPANESE_INDUSTRIAL_STANDARD_SYMBOL 〄
0x3005 12293 IDEOGRAPHIC_ITERATION_MARK 々
0x3006 12294 IDEOGRAPHIC_CLOSING_MARK 〆
0x3007 12295 IDEOGRAPHIC_NUMBER_ZERO 〇
0x3008 12296 LEFT_ANGLE_BRACKET 〈
0x3009 12297 RIGHT_ANGLE_BRACKET 〉
0x300A 12298 LEFT_DOUBLE_ANGLE_BRACKET 《
0x300B 12299 RIGHT_DOUBLE_ANGLE_BRACKET 》
0x300C 12300 LEFT_CORNER_BRACKET 「
0x300D 12301 RIGHT_CORNER_BRACKET 」
0x300E 12302 LEFT_WHITE_CORNER_BRACKET 『
0x300F 12303 RIGHT_WHITE_CORNER_BRACKET 』
0x3010 12304 LEFT_BLACK_LENTICULAR_BRACKET 【
0x3011 12305 RIGHT_BLACK_LENTICULAR_BRACKET 】
0x3012 12306 POSTAL_MARK 〒
0x3013 12307 GETA_MARK 〓
0x3014 12308 LEFT_TORTOISE_SHELL_BRACKET 〔
0x3015 12309 RIGHT_TORTOISE_SHELL_BRACKET 〕
0x3016 12310 LEFT_WHITE_LENTICULAR_BRACKET 〖
0x3017 12311 RIGHT_WHITE_LENTICULAR_BRACKET 〗
0x3018 12312 LEFT_WHITE_TORTOISE_SHELL_BRACKET 〘
0x3019 12313 RIGHT_WHITE_TORTOISE_SHELL_BRACKET 〙
0x301A 12314 LEFT_WHITE_SQUARE_BRACKET 〚
0x301B 12315 RIGHT_WHITE_SQUARE_BRACKET 〛
0x301C 12316 WAVE_DASH 〜
0x301D 12317 REVERSED_DOUBLE_PRIME_QUOTATION_MARK 〝
0x301E 12318 DOUBLE_PRIME_QUOTATION_MARK 〞
0x301F 12319 LOW_DOUBLE_PRIME_QUOTATION_MARK 〟
0x3020 12320 POSTAL_MARK_FACE 〠
0x3021 12321 HANGZHOU_NUMERAL_ONE 〡
0x3022 12322 HANGZHOU_NUMERAL_TWO 〢
0x3023 12323 HANGZHOU_NUMERAL_THREE 〣
0x3024 12324 HANGZHOU_NUMERAL_FOUR 〤
0x3025 12325 HANGZHOU_NUMERAL_FIVE 〥
0x3026 12326 HANGZHOU_NUMERAL_SIX 〦
0x3027 12327 HANGZHOU_NUMERAL_SEVEN 〧
0x3028 12328 HANGZHOU_NUMERAL_EIGHT 〨
0x3029 12329 HANGZHOU_NUMERAL_NINE 〩
0x302A 12330 IDEOGRAPHIC_LEVEL_TONE_MARK 〪
0x302B 12331 IDEOGRAPHIC_RISING_TONE_MARK 〫
0x302C 12332 IDEOGRAPHIC_DEPARTING_TONE_MARK 〬
0x302D 12333 IDEOGRAPHIC_ENTERING_TONE_MARK 〭
0x302E 12334 HANGUL_SINGLE_DOT_TONE_MARK 〮
0x302F 12335 HANGUL_DOUBLE_DOT_TONE_MARK 〯
0x3030 12336 WAVY_DASH 〰
0x3031 12337 VERTICAL_KANA_REPEAT_MARK 〱
0x3032 12338 VERTICAL_KANA_REPEAT_WITH_VOICED_SOUND_MARK 〲
0x3033 12339 VERTICAL_KANA_REPEAT_MARK_UPPER_HALF 〳
0x3034 12340 VERTICAL_KANA_REPEAT_WITH_VOICED_SOUND_MARK_UPPER_HALF 〴
0x3035 12341 VERTICAL_KANA_REPEAT_MARK_LOWER_HALF 〵
0x3036 12342 CIRCLED_POSTAL_MARK 〶
0x3037 12343 IDEOGRAPHIC_TELEGRAPH_LINE_FEED_SEPARATOR_SYMBOL 〷
0x3038 12344 HANGZHOU_NUMERAL_TEN 〸
0x3039 12345 HANGZHOU_NUMERAL_TWENTY 〹
0x303A 12346 HANGZHOU_NUMERAL_THIRTY 〺
0x303E 12350 IDEOGRAPHIC_VARIATION_INDICATOR 〾
0x303F 12351 IDEOGRAPHIC_HALF_FILL_SPACE 〿
0x3041 12353 HIRAGANA_LETTER_SMALL_A ぁ
0x3042 12354 HIRAGANA_LETTER_A あ
0x3043 12355 HIRAGANA_LETTER_SMALL_I ぃ
0x3044 12356 HIRAGANA_LETTER_I い
0x3045 12357 HIRAGANA_LETTER_SMALL_U ぅ
0x3046 12358 HIRAGANA_LETTER_U う
0x3047 12359 HIRAGANA_LETTER_SMALL_E ぇ
0x3048 12360 HIRAGANA_LETTER_E え
0x3049 12361 HIRAGANA_LETTER_SMALL_O ぉ
0x304A 12362 HIRAGANA_LETTER_O お
0x304B 12363 HIRAGANA_LETTER_KA か
0x304C 12364 HIRAGANA_LETTER_GA が
0x304D 12365 HIRAGANA_LETTER_KI き
0x304E 12366 HIRAGANA_LETTER_GI ぎ
0x304F 12367 HIRAGANA_LETTER_KU く
0x3050 12368 HIRAGANA_LETTER_GU ぐ
0x3051 12369 HIRAGANA_LETTER_KE け
0x3052 12370 HIRAGANA_LETTER_GE げ
0x3053 12371 HIRAGANA_LETTER_KO こ
0x3054 12372 HIRAGANA_LETTER_GO ご
0x3055 12373 HIRAGANA_LETTER_SA さ
0x3056 12374 HIRAGANA_LETTER_ZA ざ
0x3057 12375 HIRAGANA_LETTER_SI し
0x3058 12376 HIRAGANA_LETTER_ZI じ
0x3059 12377 HIRAGANA_LETTER_SU す
0x305A 12378 HIRAGANA_LETTER_ZU ず
0x305B 12379 HIRAGANA_LETTER_SE せ
0x305C 12380 HIRAGANA_LETTER_ZE ぜ
0x305D 12381 HIRAGANA_LETTER_SO そ
0x305E 12382 HIRAGANA_LETTER_ZO ぞ
0x305F 12383 HIRAGANA_LETTER_TA た
0x3060 12384 HIRAGANA_LETTER_DA だ
0x3061 12385 HIRAGANA_LETTER_TI ち
0x3062 12386 HIRAGANA_LETTER_DI ぢ
0x3063 12387 HIRAGANA_LETTER_SMALL_TU っ
0x3064 12388 HIRAGANA_LETTER_TU つ
0x3065 12389 HIRAGANA_LETTER_DU づ
0x3066 12390 HIRAGANA_LETTER_TE て
0x3067 12391 HIRAGANA_LETTER_DE で
0x3068 12392 HIRAGANA_LETTER_TO と
0x3069 12393 HIRAGANA_LETTER_DO ど
0x306A 12394 HIRAGANA_LETTER_NA な
0x306B 12395 HIRAGANA_LETTER_NI に
0x306C 12396 HIRAGANA_LETTER_NU ぬ
0x306D 12397 HIRAGANA_LETTER_NE ね
0x306E 12398 HIRAGANA_LETTER_NO の
0x306F 12399 HIRAGANA_LETTER_HA は
0x3070 12400 HIRAGANA_LETTER_BA ば
